Unnamed: 0.1,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,id,mode,popularity,Artist_Track
17286,17286,0.627,0.119,146.945,0.0641,0.347,3.6e-06,3.0,0.472,3,136133,-5.312,0.723,3XZ9BemsX6DCsduoDLtmVm,1,13,Adam Green: Pay The Toll
17287,17287,0.638,0.131,103.049,0.0336,0.0999,0.0,4.0,0.73,6,206493,-5.32,0.896,2EgIkNeq1Tsx1JamvF6JWg,0,43,Backstreet Boys: Don'T Want You Back
17288,17288,0.42,0.107,181.7,0.0407,0.773,0.0016,3.0,0.371,9,239480,-7.75,0.142,4fNeMle7sTVdDcfLEK8Cqz,0,3,Tim Fite: My Hands
17289,17289,0.732,0.058,145.557,0.0529,0.0158,0.00246,3.0,0.504,4,172413,-4.996,0.755,2UduwMoOlUYJi5xG9yDPvU,0,2,The Victorian English Gentlemens Club: The Tales Of Hermit Mark
17290,17290,0.513,0.0779,173.498,0.114,0.907,0.0,4.0,0.495,7,167773,-9.38,0.66,0Mr62JEJ5qnA5D8R3TeZkw,1,19,Nancy Sinatra: Things
17291,17291,0.702,0.273,152.032,0.0283,0.727,0.0418,4.0,0.612,7,231457,-9.32,0.845,2Bh0ke2Mx7dZtIBAeQz7Tc,1,0,Matt & Kim: Someday
17292,17292,0.973,0.144,135.583,0.0627,0.0439,0.844,4.0,0.623,2,187160,-6.028,0.746,1UKOgSwVAFcnDEsYYOlyV1,1,16,Metronomy: You Could Easily Have Me
17293,17293,0.816,0.0701,115.013,0.153,0.115,0.0,4.0,0.774,6,215360,-7.986,0.619,0XLLvuHY891VclmGdpLX5Q,0,0,Ninja High School: Invasion Party
17294,17294,0.647,0.294,122.059,0.0707,0.00145,0.765,4.0,0.383,4,157053,-8.465,0.151,6zfqFgMRaTE4TgH9b4arHT,1,14,Health: Heaven
17295,17295,0.622,0.0766,120.906,0.11,0.0592,0.69,4.0,0.85,8,281067,-10.603,0.889,3JjiOYtQlAl7AHh2sXBgC6,1,17,Metronomy: Trick Or Treatz
17296,17296,0.7,0.143,118.48,0.0445,1.67e-06,0.882,3.0,0.402,7,358320,-6.853,0.0389,6CU04lxIdOnp90X3ioxrTD,1,14,Dan Deacon: Jimmy Joe Roche
17297,17297,0.694,0.103,103.902,0.0342,0.0823,1.91e-05,4.0,0.45,9,370120,-5.463,0.142,4Yt35drVqKlCUqcvWcOdBs,1,3,Maps: Don'T Fear
17298,17298,0.837,0.166,109.799,0.0412,0.000863,0.699,4.0,0.468,11,233000,-6.079,0.465,1eLhh3OPCNQ6lRjXrC1kTo,0,4,Maps: Liquid Sugar
17299,17299,0.246,0.104,79.96,0.0334,0.235,0.113,4.0,0.383,4,330307,-12.226,0.119,4AuklilJZW4D3IrWpirfeY,1,2,Maps: Glory Verse
17300,17300,0.616,0.2,112.548,0.0608,0.00356,0.264,4.0,0.83,4,243813,-9.674,0.596,4F6I2b1XNz8okn5yRXza5c,0,28,Girl Talk: Non-Stop Party Now
17301,17301,0.83,0.025,105.103,0.0485,0.000927,1.71e-05,4.0,0.636,9,153333,-3.256,0.874,7dpJTFYuj13qTI0kd9X9Ht,1,10,Jack Peñate: Spit At Stars
17302,17302,0.849,0.0708,122.467,0.0556,0.271,7.76e-05,4.0,0.539,7,197493,-5.76,0.189,5U3rofqVuMLqJfvqCMJg7W,1,29,Pavement: Trigger Cut/Wounded-Kite At :17
17303,17303,0.5,0.0523,128.909,0.0346,0.278,0.0,4.0,0.534,2,168707,-8.591,0.437,4LQtQV5HHTdVBCBJYaEuUr,0,43,The Four Seasons: Beggin'
17304,17304,0.911,0.343,190.0,0.0742,0.000195,0.000472,4.0,0.384,5,122520,-5.486,0.758,30bZedayoIPngrLAIUIuPC,0,0,We Are The Physics: We Doctors Diagnose Ourselves
17305,17305,0.415,0.0876,76.023,0.209,0.605,0.676,4.0,0.822,2,144293,-8.973,0.661,6aFiELUiAtwmBeHvqViKdu,0,20,Kate Nash: Habanera
17306,17306,0.281,0.116,139.209,0.0486,0.8,0.934,3.0,0.293,11,233587,-15.727,0.104,5AxnsnbUuH1qik7Oz1fYy2,1,7,Au Revoir Simone: And Sleep Al Mar
17307,17307,0.921,0.296,156.65,0.0748,0.000217,0.135,4.0,0.509,0,191333,-5.328,0.54,1WGxYzKmfZNHOqaZM4YdPb,1,20,The Cure: Doubt
17308,17308,0.5,0.138,141.169,0.162,0.527,0.215,4.0,0.75,5,154507,-9.004,0.657,342cxz0VC8zy32OvhyvxJC,0,35,Sublime: Work That We Do
17309,17309,0.475,0.151,139.947,0.0279,0.567,0.0,4.0,0.615,4,205093,-5.455,0.326,5JzCnGCeSFqh667V7JLmet,1,35,Secondhand Serenade: Let It Roll
17310,17310,0.684,0.362,162.944,0.0314,0.00364,0.00248,4.0,0.581,11,241511,-8.593,0.963,2254PKxXzEvt0NjgTkiRg6,1,31,Yellowcard: Twenty Three
17311,17311,0.572,0.996,134.323,0.11,0.579,0.0,4.0,0.767,0,295733,-7.274,0.86,6AN6ciH6HnEc9DviPYabny,1,43,Bob Marley & The Wailers: Trenchtown Rock
17312,17312,0.647,0.0955,113.116,0.0336,0.239,0.0,4.0,0.712,7,268120,-4.277,0.288,3Q4WeJmzxuDpzMu9QjQqbM,1,63,Fergie: Big Girls Dont Cry
17313,17313,0.806,0.106,111.016,0.033,0.0506,0.271,4.0,0.605,9,154160,-6.706,0.661,2hqWOSAYMbRbkzsGuB3u2h,0,4,Sõpruse Puiestee: Kummaline Reis
17314,17314,0.727,0.199,85.114,0.0297,0.000121,0.0556,4.0,0.276,2,222267,-5.327,0.414,3wAk4HudI5lJva9aJWeW4b,0,4,78 Saab: One Of These Days
17315,17315,0.891,0.0976,140.214,0.0355,0.0741,0.00482,4.0,0.673,1,183920,-5.636,0.574,54BbEvZZuhmLj4HhbZV6xZ,1,6,Smoosh: Find A Way
17316,17316,0.538,0.111,119.967,0.0592,0.501,0.931,4.0,0.699,2,236000,-18.046,0.507,32lCyhwvg7QduziRfVPBNq,1,37,Jet Boys: 53Rd & 3Rd
17317,17317,0.624,0.123,111.295,0.0301,0.115,0.778,4.0,0.458,4,333027,-7.948,0.149,3WGiMyK486Aat4b9ZxuHic,1,33,The Wrens: Happy
17318,17318,0.68,0.116,142.021,0.0658,0.00601,0.00431,4.0,0.469,0,284147,-9.702,0.621,7rBQSjhtoZjRuYJxYxFiFo,1,5,Vennaskond: Maailm Lõpeb Maikuus
17319,17319,0.686,0.0821,151.778,0.0546,8.06e-05,0.818,4.0,0.212,9,135713,-9.27,0.238,1nr3outxyvNICoI7UrNyYY,0,0,The Sounds: Rock'N'Roll
17320,17320,0.573,0.142,86.679,0.0294,0.197,0.000127,4.0,0.151,3,253693,-7.661,0.0753,0YkgQkN1nyGBuW3EHFvdrr,1,31,John Frusciante: The First Season
17321,17321,0.249,0.11,87.495,0.0397,0.5,0.543,3.0,0.211,0,171293,-19.22,0.0952,30TfBReghNlHIMBthedqAj,0,11,Nile: The Nameless City Of The Accursed
17322,17322,0.993,0.34,117.33,0.164,2.99e-05,0.149,4.0,0.257,8,237933,-6.129,0.0547,0KoqjtBgGSopFR5xzcTj2y,1,20,Napalm Death: Siege Of Power
17323,17323,0.962,0.29,0.0,,0.00165,0.878,,,7,66427,-7.993,,4zjJ9fVE6ZWH5pffeEaQdK,1,14,Napalm Death: Sacrificed
17324,17324,0.903,0.0698,187.102,0.0453,2.21e-06,0.902,4.0,0.312,0,258093,-6.371,0.204,62hzJcOwMg68h6wBimZALA,1,37,Nile: Lashed To The Slave Stick
17325,17325,0.942,0.0748,125.865,0.158,0.000331,0.013,4.0,0.413,6,282400,-6.082,0.377,2XLyG9dyUJ5Nns4SmGpPOr,0,22,Dying Fetus: Epidemic Of Hate
17326,17326,0.958,0.364,190.255,0.1,0.152,2.77e-06,4.0,0.49,8,132560,-4.612,0.841,1sm4YxopFiLpu7bVYdCv92,1,12,Ramones: All'S Quiet On The Eastern Front
17327,17327,0.939,0.415,183.763,0.0476,0.00259,0.000667,4.0,0.286,7,157200,-6.829,0.641,53OtbjNiSh6LTcUKqiNlYX,1,26,Ramones: Let'S Go
17328,17328,0.952,0.346,169.247,0.0834,0.0019,0.0016,4.0,0.318,7,127693,-5.685,0.609,1mVa0anPYytlovkJCJbbGC,1,13,Ramones: Take It As It Comes
17329,17329,0.386,0.0914,124.826,0.0425,0.564,0.00015,4.0,0.359,7,571640,-8.971,0.171,0yYzuXbzq64PLPOCuZAg4A,1,31,Bruce Springsteen: Devil'S Arcade
17330,17330,0.831,0.224,112.201,0.0351,0.0472,9.06e-06,4.0,0.456,11,225013,-3.635,0.69,4R4jg7BUh3VkXv2rq4KGsm,1,34,Bruce Springsteen: You'Ll Be Comin' Down
17331,17331,0.848,0.0963,87.246,0.0261,0.0563,0.00426,4.0,0.578,5,264093,-6.842,0.757,3gHFKiDanj4d2rqgHlRFFc,1,42,Todd Rundgren: Hello It'S Me
17332,17332,0.793,0.356,158.554,0.25,0.238,1.27e-05,4.0,0.854,2,250200,-8.25,0.792,0V9CF315TMGEvOWXQBNuUO,1,60,Shaggy: Boombastic
17333,17333,0.467,0.0832,153.949,0.0379,0.0341,2.57e-06,4.0,0.482,9,221053,-10.544,0.353,0hoqPQiIMBbsagyGXTvAoG,1,28,311: Who'S Got The Herb
17334,17334,0.869,0.0498,126.299,0.0389,0.313,0.0224,4.0,0.688,9,238013,-4.198,0.857,0x7Yp9FYMcTH9u1hxxnh4e,1,44,Toby Keith: Who'S Your Daddy?
17335,17335,0.679,0.118,111.937,0.046,0.503,4.99e-06,4.0,0.414,2,195533,-5.522,0.353,0M7mWKqwTIaVjYyxfZmtTa,1,60,"Toby Keith: Courtesy Of The Red, White And Blue (The Angry American)"
17336,17336,0.921,0.256,115.033,0.0696,0.0182,0.0,4.0,0.752,5,236693,-4.321,0.635,6AdLyvisRKHLAwARaZMGr6,0,56,Sean Kingston: Take You There
17337,17337,0.263,0.106,120.091,0.0434,0.798,0.132,4.0,0.621,7,188627,-12.51,0.463,00atCgvX8axwy7zfRC75UC,1,10,Kaki King: Saving Days In A Frozen Head
17338,17338,0.672,0.271,75.89,0.0281,0.351,0.0,4.0,0.556,1,216613,-5.713,0.416,6DZrB2hbH2zI6m39P9NN75,0,34,Jenny Lewis With The Watson Twins: Rise Up With Fists!!
17339,17339,0.362,0.17,171.045,0.036,0.415,0.831,5.0,0.484,8,264533,-12.324,0.795,4ZwdOnczoRsVL8MpDRI1WT,1,11,Kaki King: Air And Kilometers
17340,17340,0.568,0.244,162.275,0.0802,0.00357,0.0123,4.0,0.44,2,298227,-13.258,0.652,0emtLcWGDr3OaIJNFucyKh,1,27,The B-52'S: There'S A Moon In The Sky (Called The Moon)
17341,17341,0.213,0.205,109.406,0.0453,0.921,0.874,4.0,0.402,5,574973,-14.562,0.0388,7AP8bqV8uDnFVjsAocVduQ,0,14,Kaki King: Fortuna
17342,17342,0.684,0.17,169.394,0.0377,0.00367,4.03e-06,4.0,0.307,7,223760,-9.054,0.658,61gNP593BjvHHNTSE5tzUS,1,5,Heavenly: I'M Not Scared Of You
17343,17343,0.317,0.11,111.312,0.0391,0.87,0.939,4.0,0.237,6,268040,-15.322,0.212,6dLkbgtwhk5vzSLhbRlW8A,1,29,Kaki King: Neanderthal
17344,17344,0.438,0.185,96.778,0.198,0.00457,0.013,3.0,0.766,1,123747,-11.069,0.762,1uQAhXoqGwZS1g5sZuuUpb,1,7,Scout Niblett: Moon Lake
17345,17345,0.209,0.157,119.656,0.0441,0.809,0.000196,4.0,0.666,5,106000,-15.691,0.599,6KzCMJlYVo4WZyJpcWAZXF,0,28,Elliott Smith: Georgia
17346,17346,0.316,0.0902,120.062,0.0295,0.833,0.0369,4.0,0.575,9,308907,-13.921,0.371,0FlUFZNs98fwi53FmMZqX0,1,20,Brightblack Morning Light: All We Have Broken Shines
17347,17347,0.351,0.149,152.956,0.0251,0.17,0.908,3.0,0.353,5,267893,-13.683,0.227,2XZhh0bi7ZyYIeTYaaichT,0,31,Pavement: Stop Breathin'
17348,17348,0.844,0.147,81.108,0.029,0.0527,0.000118,4.0,0.635,6,151853,-2.817,0.587,1wZVSuRGdkgjeWW8UohumB,0,16,Sleater-Kinney: Living In Exile
17349,17349,0.704,0.695,119.969,0.0418,0.334,0.0594,4.0,0.494,11,225693,-10.423,0.738,2liyzHCv1OyNgfXLV8gOZZ,1,27,The Magnetic Fields: Born On A Train
17350,17350,0.368,0.122,136.471,0.043,0.0719,0.305,4.0,0.785,11,104893,-19.217,0.739,0AKniJUfG5JhssCmOnLOzi,0,24,The Breeders: Fortunately Gone
17351,17351,0.564,0.565,134.327,0.0343,0.81,0.000913,5.0,0.533,9,134600,-8.597,0.487,0C0QvZrHDQfR5DPSZy8YJK,1,9,Pj Harvey: City Of No Sun
17352,17352,0.515,0.112,132.915,0.0598,0.0626,4.09e-05,4.0,0.423,8,399973,-8.725,0.131,0ajMERfjJEiO0a1sci3bUy,0,1,Forget Cassettes: Venison
17353,17353,0.254,0.0999,107.054,0.0352,0.197,5.75e-06,4.0,0.554,7,243093,-10.254,0.391,0kzJctTMWYxySnAjNeXmOe,1,14,"The Decemberists: Everything I Try To Do, Nothing Seems To Turn Out Right"
17354,17354,0.457,0.245,88.795,0.0335,0.552,0.431,4.0,0.671,7,262000,-12.045,0.416,1qSwdmDJebYJFNv1DZ7k2j,1,33,Heatmiser: Half Right
17355,17355,0.876,0.0944,144.519,0.165,0.0315,0.000197,4.0,0.468,9,159240,-4.343,0.767,1Q9zW3GyHbYHHQk2NnlLaR,1,6,Eux Autres: Salut Les Copains
17356,17356,0.344,0.0878,133.873,0.0542,0.931,0.00688,4.0,0.544,3,114893,-12.0,0.481,5f1CB1f6MZ8VgDyIA9WGAp,1,12,The Mountain Goats: Papagallo
17357,17357,0.18,0.111,130.477,0.0332,0.8,0.934,4.0,0.614,11,169853,-20.149,0.0837,3BiF7kIcfgVIHvnL49uuJh,1,5,The Blow: Gravity (Pauline'S Response To Amy)
17358,17358,0.981,0.334,125.357,0.0378,0.00142,0.00199,4.0,0.595,9,118911,-5.279,0.0735,0DS3RWh0wPQSCDzltju4nM,1,18,Bratmobile: Brat Girl
17359,17359,0.284,0.195,127.625,0.0452,0.439,0.00492,4.0,0.376,8,324480,-11.527,0.344,26GZHslSj8eje1eHCyFHFH,0,1,Forget Cassettes: Scales
17360,17360,0.439,0.472,93.547,0.163,0.771,0.0734,4.0,0.653,0,171893,-15.124,0.575,3Su7IKbmRiI8W8Fa69aoR2,0,14,The Mountain Goats: Alpha Desperation March
17361,17361,0.912,0.0753,165.286,0.0583,0.621,0.677,4.0,0.434,6,111733,-4.039,0.48,0BnZzCZEtNLVioI6Lb8AWy,1,26,Bratmobile: Cherry Bomb
17362,17362,0.0683,0.198,93.669,0.0385,0.98,0.000114,4.0,0.421,9,102933,-21.455,0.0396,4Rhc2aph4JuDJRPMFrTBgY,1,11,Heavens To Betsy: White Girl
17363,17363,0.673,0.089,130.053,0.0302,0.048,0.0294,4.0,0.688,0,170000,-7.893,0.954,31X3hIKdAmhF3dqfnigDCh,1,23,Heatmiser: Low-Flying Jets
17364,17364,0.455,0.0954,119.068,0.0359,0.0636,3.02e-05,4.0,0.568,5,275227,-14.376,0.536,4MDWeDWBNpnmr8XS3VQRvq,1,12,Ramones: Bye Bye Baby
17365,17365,0.392,0.188,158.272,0.0361,0.948,0.0,4.0,0.373,0,225960,-10.636,0.588,3DxdlpwhSf3SQBbSq1z6eh,1,25,Kimya Dawson: 12/26
17366,17366,0.522,0.0912,93.382,0.0324,0.00851,0.794,4.0,0.463,2,195347,-9.841,0.257,1YkdyaGrSjNqgJ3nPBFU3B,1,13,Pavement: Motion Suggests Itself
17367,17367,0.637,0.106,115.038,0.0295,0.247,2.35e-05,4.0,0.608,0,252040,-7.706,0.549,5cr13Y9ypuBfCoqhV3FqO7,1,15,Tilly And The Wall: Lost Girls
17368,17368,0.857,0.387,78.54,0.207,0.0248,1.47e-05,4.0,0.424,7,147627,-7.539,0.504,1Mkk8e3lVLnDNhCrTsZmZx,1,33,Black Eyes: Deformative
17369,17369,0.784,0.205,109.693,0.0747,0.143,0.000537,4.0,0.38,9,197960,-6.685,0.466,28G4OWmXQKvNhTEVDCTkTe,1,11,Guided By Voices: Sheetkickers
17370,17370,0.895,0.485,112.586,0.0371,0.267,0.0,4.0,0.449,4,131720,-4.621,0.875,59oBCys2FuyPi8JBsWvsc7,1,2,Dressy Bessy: Sunny
17371,17371,0.768,0.13,97.16,0.0315,0.00609,0.795,4.0,0.416,7,174173,-6.194,0.59,5ycoID96QWJEJz8mNGfLr1,1,9,Helium: Silver Angel
17372,17372,0.325,0.0832,111.385,0.0325,0.541,0.00949,3.0,0.591,6,255067,-13.352,0.133,17z3l9GKtttxEwMfcpzM2t,1,29,Charlotte Gainsbourg & Calexico: Just Like A Woman
17373,17373,0.931,0.21,181.077,0.0624,0.184,0.00167,4.0,0.244,10,198693,-5.425,0.475,5GPhEnO0KLcy482Kh5PTG6,0,20,The Psychedelic Furs: I Wanna Sleep With You
17374,17374,0.595,0.188,91.905,0.0298,0.0267,0.000962,4.0,0.474,0,262440,-6.275,0.293,5f6nPMlM1QRQ5r7yyvX0Pz,1,14,Pavement: No More Kings
17375,17375,0.613,0.126,95.684,0.0326,0.0727,0.00162,4.0,0.614,7,170267,-7.31,0.626,5PKjC9aNg0d15j8oft8Dbi,1,33,Heatmiser: Get Lucky
17376,17376,0.797,0.47,126.868,0.0445,0.429,0.8,4.0,0.223,7,103067,-11.58,0.788,207kBEL2brJ2rRnlixCJ8n,1,27,Guided By Voices: Buzzards And Dreadful Crows
17377,17377,0.377,0.0987,92.155,0.0383,0.0256,0.016,4.0,0.747,5,222609,-8.687,0.54,3wdnFlKwsr13rbBdR42hUW,1,22,Pedro The Lion: I Am Always The One Who Calls
17378,17378,0.618,0.361,114.727,0.0272,0.000204,0.0913,4.0,0.627,0,258113,-5.362,0.643,6rtRk4ZS8knWGkHStKSOw6,1,12,The Psychedelic Furs: Wedding
17379,17379,0.744,0.105,144.962,0.0414,0.687,0.0491,4.0,0.609,4,150813,-10.123,0.895,7FtmLOh9IJmtZgQUqJA9f4,1,16,The Mountain Goats: Ontario
17380,17380,0.262,0.0827,120.019,0.0732,0.000274,0.0332,4.0,0.884,2,167200,-6.419,0.214,1etMAGbKAoB4N7MXQ0rZ5K,0,22,Kelly: Shoes
17381,17381,0.769,0.133,140.046,0.0693,0.0826,0.837,4.0,0.578,7,267013,-8.614,0.733,12BJeulO2MDTqEDeLsvt04,0,11,Ms. John Soda: Outlined View
17382,17382,0.552,0.109,139.156,0.0487,0.69,0.699,4.0,0.7,2,84680,-12.46,0.554,52VzI1FPkwDIAH4Nc5rOEk,1,20,The Mountain Goats: Alpha Sun Hat
17383,17383,0.565,0.208,71.811,0.0327,0.47,0.0,4.0,0.301,11,223347,-9.965,0.341,7r0JlJvyEAOJwMgu9LYtDU,1,1,Frog Eyes: Picture Framing The Gigantic Men Who Fought On Steam Boats
17384,17384,0.289,0.108,127.834,0.0356,0.661,0.0314,4.0,0.683,3,173827,-15.619,0.276,7ijnaCuzC2CEX4FnoLuTja,1,13,The Mountain Goats: Historiography
17385,17385,0.531,0.0732,82.836,0.0341,0.693,0.122,4.0,0.457,11,561627,-11.678,0.413,3fZFkPdAZ9pJ5IhYSkoQjI,1,43,Modest Mouse: Night On The Sun
17386,17386,0.971,0.101,123.998,0.223,0.00818,0.861,4.0,0.312,9,173200,-3.814,0.13,3VUNVPIBRUsjHP7robNVVk,1,31,Whitechapel: Vicer Exciser
17387,17387,0.961,0.5,140.407,0.3,0.0108,0.869,4.0,0.277,9,110280,-10.633,0.35,60HyGte8coA4ENZLXU8z7R,1,6,Nachtmystium: One Of These Nights...
17388,17388,0.908,0.185,119.923,0.0804,4.4e-05,0.425,4.0,0.523,0,174520,-4.569,0.354,4PzHxygSGOjo9NMhTc4UqC,1,21,Benighted: Slut
17389,17389,0.967,0.0496,103.314,0.119,2.17e-05,0.813,4.0,0.328,1,150240,-5.347,0.403,0aAqdGfTHFGh29WW1nRecT,1,8,Animosity: Leashes
17390,17390,0.953,0.141,107.332,0.196,5.17e-05,0.602,4.0,0.356,11,124493,-5.05,0.291,3yno2CBWbXlJWacR8N9dv2,0,8,Animosity: Instilling The Affliction
17391,17391,0.964,0.159,84.616,0.162,5.09e-05,0.465,4.0,0.287,1,131933,-5.04,0.519,4R9RKEj6hp6nI6G3jZvGXL,1,14,Animosity: Fake Blood
17392,17392,0.823,0.427,94.716,0.0817,3.49e-05,1.72e-05,4.0,0.177,0,196080,-7.336,0.341,26Xd0CIuqytAgAVVF2wpHg,1,3,Fight Paris: Deville
17393,17393,0.862,0.421,99.986,0.067,2.85e-05,0.00311,4.0,0.252,7,205840,-6.325,0.195,6MVGo38XGhUJ2RUznCK9xm,0,30,Misery Signals: A Certain Death
17394,17394,0.936,0.0954,163.988,0.069,1.52e-05,0.317,4.0,0.37,8,239227,-4.425,0.515,2eBuHnGLI81U8IOQvbsyv4,1,18,Dissection: Starless Aeon
17395,17395,0.977,0.3,127.903,0.105,5.85e-05,0.853,4.0,0.298,10,167147,-6.059,0.19,2ZDsCkTc2aCimoA92tYo9O,1,13,Impending Doom: Condemned
17396,17396,0.976,0.0861,104.994,0.0991,1.3e-05,0.799,4.0,0.392,4,253307,-5.638,0.194,6qocdcjrCvL3qhTwfjMreU,1,7,Aborted: The Foul Nucleus Of Resurrection
17397,17397,0.753,0.0526,125.264,0.123,1.02e-06,0.00909,4.0,0.165,1,260653,-3.981,0.0336,2VKJ3qdKqe3aNWeb78np0X,0,17,Dark Funeral: Diabolis Interium
17398,17398,0.96,0.0592,137.909,0.0687,7.54e-05,0.513,4.0,0.396,11,224307,-6.4,0.0745,4yJSZDurnwX0fKYwsoFd6l,1,8,Vehemence: Kill For God
17399,17399,0.952,0.253,90.146,0.0717,0.000551,0.335,4.0,0.238,6,348360,-7.447,0.173,2fL1pJGaGdZGjHfVVCAHYK,1,3,Vehemence: Her Beautiful Eyes
17400,17400,0.903,0.125,160.377,0.0519,1.58e-06,0.412,4.0,0.269,7,212493,-3.992,0.472,3afLzlsYXbglaIA4gSGQTO,1,4,Sigh: The Memories As A Sinner
17401,17401,0.974,0.406,119.406,0.213,0.00564,0.167,3.0,0.27,1,224373,-2.783,0.0436,03COgAZal8dsxpoyaphCm3,1,13,Cattle Decapitation: The Carcass Derrick
17402,17402,0.938,0.165,124.999,0.076,0.0464,0.671,4.0,0.246,7,311560,-6.136,0.234,3TXWmhdxYO8EM2HF29KDUs,1,10,Akercocke: Summon The Antichrist
17403,17403,0.979,0.313,105.695,0.141,1.63e-05,0.574,4.0,0.306,11,174600,-4.221,0.47,6fQWBnniNZfwFrTmjRaETm,1,11,Animosity: Grey Skies
17404,17404,0.977,0.0861,129.944,0.122,0.000783,0.0302,4.0,0.544,6,250213,-4.018,0.343,4s4hn89GWyOZLCPxMMuucp,1,10,Spawn Of Possession: Lash By Lash
17405,17405,0.979,0.225,149.095,0.0851,0.000501,0.269,3.0,0.178,9,555795,-6.685,0.23,26IekoUX595CfzCemOV7e1,0,24,Agalloch: You Were But A Ghost In My Arms
17406,17406,0.949,0.157,94.958,0.0816,0.000351,0.685,4.0,0.206,7,399400,-6.291,0.357,4dEevxhH0X9pLMJ2m7qDlK,1,3,Bal-Sagoth: The Scourge Of The Fourth Celestial Host
17407,17407,0.823,0.0868,114.612,0.074,0.00155,0.713,4.0,0.284,7,681672,-7.853,0.159,0m8dHtTx3JWtYChIwMyUkb,1,21,Agalloch: The Hawthorne Passage
17408,17408,0.854,0.0755,55.234,0.0545,4.97e-05,0.82,4.0,0.147,9,167453,-6.139,0.268,5qg2GxbFEadHzRI01ODSWp,1,5,"Marduk: Seven Angels, Seven Trumpets"
17409,17409,0.708,0.126,77.227,0.0694,0.921,0.885,4.0,0.159,2,434049,-10.961,0.0331,6PifD5DGRBG1qrggawm88V,0,21,Agalloch: Our Fortress Is Burning... Iii: The Grain
17410,17410,0.92,0.391,96.036,0.0638,5.15e-05,0.226,4.0,0.186,0,556160,-4.974,0.119,5rMmAix3Ub8VFDQv47LuP4,0,26,Agalloch: Not Unlike The Waves
17411,17411,0.581,0.101,130.074,0.0357,0.248,0.000249,4.0,0.672,9,190987,-8.745,0.272,2d9D0l6dr5QsZkbYXCrKbr,0,1,Die Apokalyptischen Reiter: Komm
17412,17412,0.982,0.251,156.935,0.0912,4.18e-06,0.284,4.0,0.158,1,254493,-8.914,0.0355,3BeIN2oSbLlReMAhIhG1zc,1,7,Emperor: Wrath Of The Tyrant
17413,17413,0.959,0.61,121.702,0.164,0.000302,0.000252,4.0,0.311,0,394907,-6.012,0.116,2EvOaaPeZ33wxtDpNFjDIz,0,17,Behemoth: Horns Ov Baphomet
17414,17414,0.931,0.431,164.255,0.0751,2.36e-06,0.31,4.0,0.15,6,204933,-7.657,0.315,76oZbv21kFpWIHhSf3UQDd,0,24,Celtic Frost: The Usurper
17415,17415,0.236,0.133,114.555,0.0412,0.569,0.919,4.0,0.168,5,133693,-10.639,0.0324,1kV8mUNqE6WObugRzfnw3Z,1,2,My Dying Bride: Silent Dance
17416,17416,0.984,0.115,113.9,0.149,4.75e-06,0.0994,4.0,0.341,7,179840,-6.81,0.123,7wm7di7XtlL3IXRWPL9H4T,1,20,Entombed: But Life Goes On
17417,17417,0.744,0.194,126.989,0.0373,0.0212,0.415,4.0,0.433,9,419933,-8.62,0.324,3PCHaRaJT2axQYCAXBs25z,0,11,"Agalloch: Of Stone, Wind, And Pillor"
17418,17418,0.931,0.37,144.07,0.0556,6.61e-05,0.105,4.0,0.349,8,236213,-4.352,0.543,3cGolw1Lf2VRPO7SQ09jjJ,1,8,Children Of Bodom: Bed Of Nails
17419,17419,0.95,0.11,109.421,0.195,0.000404,0.0,4.0,0.411,6,156387,-4.256,0.341,52EKoOpSbGJ59eeK8Tjrq0,0,4,Good Clean Fun: Who Shares Wins
17420,17420,0.845,0.127,100.021,0.0521,6.03e-06,0.9,3.0,0.135,10,320333,-6.122,0.193,4hSMibhMPIbutiwhj1eTEC,0,8,Catamenia: Tribe Of Eternity
17421,17421,0.813,0.292,150.082,0.0611,9.97e-06,0.432,1.0,0.429,1,351480,-5.409,0.288,3pZPCp9nmJFMNrSI823lNo,1,23,The Faceless: Akeldama
17422,17422,0.0534,0.0694,137.579,0.0452,0.982,0.0112,4.0,0.404,0,195387,-17.017,0.226,0Nl10gBJTYqdPJYLBGVYOT,1,32,Billie Holiday: Embraceable You
17423,17423,0.225,0.111,110.611,0.0484,0.869,0.0153,4.0,0.6,0,218907,-13.097,0.281,28HbprWfdOePkl62c7l7tc,1,31,Seu Jorge: Changes
17424,17424,0.819,0.166,114.61,0.0526,0.14,0.0787,4.0,0.293,9,148427,-6.713,0.303,4WVFrfHKCmO991iDrkA68y,1,3,Shocking Pinks: How Am I Not Myself?
17425,17425,0.281,0.0793,132.591,0.039,0.862,0.891,4.0,0.49,0,101307,-17.575,0.445,2QPAzLRgH0FjlId5OQuINe,1,17,Josh Ritter: Edge Of The World
17426,17426,0.709,0.122,142.229,0.0427,0.0182,0.0,4.0,0.705,1,155907,-8.311,0.681,3pff0UwVUc3pv9IB4Til1u,1,19,Josh Ritter: Open Doors
17427,17427,0.487,0.177,116.574,0.0285,0.064,0.853,3.0,0.398,1,215093,-11.251,0.289,7DtXjBUNoOyY2UcypOpP1Z,1,7,The Gentle Waves: Flood
17428,17428,0.664,0.0736,131.067,0.0293,0.241,0.000532,4.0,0.698,9,208693,-7.967,0.63,4JqHgcMUrabC7K24SwZSpZ,1,27,Sea Wolf: Song For The Dead
